,Unnamed: 0,timestamp,title,url,source,sentiment,score,prob_positive,prob_neutral,prob_negative,net_sentiment,average_sentiment,sentiment_score_ranking
0,0,02-05-2025,Why Oklo Stock Jumped 96% in January,https://www.fool.com/investing/2025/02/05/why-oklo-stock-jumped-96-in-january/?source=iedfolrf0000001,The Motley Fool,positive,0.9367003440856934,0.9367003440856934,0.046823788434267,0.0164758507162332,0.9202244933694601,0.041386356949806205,0.5206931784749032
1,1,01-28-2025,"Wall Street Comes To Nvidia's Defense After Biggest Loss Ever, Many Momos Wiped Out",https://www.benzinga.com/markets/equities/25/01/43272853/wall-street-comes-to-nvidias-defense-after-biggest-loss-ever-many-momos-wiped-out,Benzinga,negative,0.7350472807884216,0.0912609249353408,0.1736918687820434,0.7350472807884216,-0.6437863558530809,0.041386356949806205,0.5206931784749032
2,2,01-24-2025,"Kuehn Law Encourages Investors of Nano Nuclear Energy, Inc. to Contact Law Firm",https://www.globenewswire.com/news-release/2025/01/24/3015064/0/en/Kuehn-Law-Encourages-Investors-of-Nano-Nuclear-Energy-Inc-to-Contact-Law-Firm.html,GlobeNewswire Inc.,neutral,0.8392452597618103,0.1513251662254333,0.8392452597618103,0.0094295451417565,0.1418956210836768,0.041386356949806205,0.5206931784749032
3,3,01-17-2025,"Why Cameco, Oklo, and Nano Nuclear Were All Soaring Today",https://www.fool.com/investing/2025/01/17/why-cameco-oklo-and-nano-nuclear-were-all-soaring/?source=iedfolrf0000001,The Motley Fool,neutral,0.8862752914428711,0.0955986604094505,0.8862752914428711,0.0181261003017425,0.077472560107708,0.041386356949806205,0.5206931784749032
4,4,12-24-2024,NANO Nuclear Energy Enters into Agreement to Acquire Ultra Safe Nuclear Corp.’s Patented Micro Modular Reactor MMR® and Pylon Space Reactors for $8.5 Million along with Worldwide Demonstration Partnerships,https://www.globenewswire.com/news-release/2024/12/24/3001707/0/en/NANO-Nuclear-Energy-Enters-into-Agreement-to-Acquire-Ultra-Safe-Nuclear-Corp-s-Patented-Micro-Modular-Reactor-MMR-and-Pylon-Space-Reactors-for-8-5-Million-along-with-Worldwide-Demo.html,GlobeNewswire Inc.,positive,0.8199988007545471,0.8199988007545471,0.1716885566711425,0.0083126686513423,0.8116861321032048,0.041386356949806205,0.5206931784749032
5,5,12-17-2024,Nuclear Energy Stocks: Is It Time to Buy After the Latest Dip?,https://www.investing.com/analysis/nuclear-energy-stocks-is-it-time-to-buy-after-the-latest-dip-200655358,Investing.com,neutral,0.77061527967453,0.0955530628561973,0.77061527967453,0.1338316947221756,-0.038278631865978296,0.041386356949806205,0.5206931784749032
6,6,11-25-2024,Nano Nuclear Stock Plunges After $60 Million Private Placement Offering: Details,https://www.benzinga.com/news/small-cap/24/11/42170206/nano-nuclear-stock-plunges-after-60-million-private-placement-offering-details,Benzinga,negative,0.941868007183075,0.0082672648131847,0.0498647429049015,0.941868007183075,-0.9336007423698902,0.041386356949806205,0.5206931784749032
7,7,11-04-2024,"Why Oklo, Nano Nuclear, and NuScale Power Stocks All Dropped Today",https://www.fool.com/investing/2024/11/04/oklo-nano-nuclear-nuscale-power-stocks-all-drop/?source=iedfolrf0000001,The Motley Fool,negative,0.9587186574935912,0.0116582112386822,0.029623107984662,0.9587186574935912,-0.947060446254909,0.041386356949806205,0.5206931784749032
8,8,11-01-2024,Nvidia CEO Jensen Huang Is Bullish on Nuclear Power. Will Nvidia Invest in Nuclear Stocks?,https://www.fool.com/investing/2024/11/01/nvidia-ceo-jensen-huang-is-bullish-on-nuclear-powe/?source=iedfolrf0000001,The Motley Fool,neutral,0.8970029950141907,0.0855368077754974,0.8970029950141907,0.0174601692706346,0.0680766385048628,0.041386356949806205,0.5206931784749032
9,9,10-24-2024,This Sam Altman-Backed Nuclear Stock Just Doubled in a Week. Is It Too Late to Buy?,https://www.fool.com/investing/2024/10/24/this-sam-altman-backed-nuclear-stock-has-doubled-i/?source=iedfolrf0000001,The Motley Fool,neutral,0.8219624161720276,0.0430521629750728,0.8219624161720276,0.1349853724241256,-0.09193320944905278,0.041386356949806205,0.5206931784749032
10,10,10-20-2024,A $295 Billion Opportunity Is Hiding In Plain Sight. 2 Stocks That Should Help You Plug Into It.,https://www.fool.com/investing/2024/10/20/a-295-billion-opportunity-is-hiding-in-plain-sight/?source=iedfolrf0000001,The Motley Fool,neutral,0.8866114020347595,0.0997062399983406,0.8866114020347595,0.0136823393404483,0.08602390065789231,0.041386356949806205,0.5206931784749032
11,11,10-09-2024,(Updated) NANO Nuclear Energy Reinforces its Nuclear Technology and Engineering Team Further with the Addition of Leading Researchers,https://www.globenewswire.com/news-release/2024/10/09/2960202/0/en/Updated-NANO-Nuclear-Energy-Reinforces-its-Nuclear-Technology-and-Engineering-Team-Further-with-the-Addition-of-Leading-Researchers.html,GlobeNewswire Inc.,positive,0.9524427652359008,0.9524427652359008,0.0351099073886871,0.0124473702162504,0.9399953950196503,0.041386356949806205,0.5206931784749032
12,12,10-08-2024,NNE Investors Have Opportunity to Lead NANO Nuclear Energy Inc. Securities Fraud Lawsuit with the Schall Law Firm,https://www.benzinga.com/pressreleases/24/10/b41234927/nne-investors-have-opportunity-to-lead-nano-nuclear-energy-inc-securities-fraud-lawsuit-with-the-s,Benzinga,neutral,0.8280841112136841,0.1384612917900085,0.8280841112136841,0.0334546007215976,0.10500669106841089,0.041386356949806205,0.5206931784749032
13,13,10-07-2024,NNE Investors Have Opportunity to Lead NANO Nuclear Energy Inc. Securities Fraud Lawsuit with the Schall Law Firm,https://www.benzinga.com/pressreleases/24/10/n41204426/nne-investors-have-opportunity-to-lead-nano-nuclear-energy-inc-securities-fraud-lawsuit-with-the-s,Benzinga,neutral,0.8280841112136841,0.1384612917900085,0.8280841112136841,0.0334546007215976,0.10500669106841089,0.041386356949806205,0.5206931784749032
