,Unnamed: 0,timestamp,title,url,source,sentiment,score,prob_positive,prob_neutral,prob_negative,net_sentiment,average_sentiment,sentiment_score_ranking
0,0,02-13-2025,Ormat Technologies Awarded Tolling Agreements for Two Energy Storage Facilities in Israel,https://www.globenewswire.com/news-release/2025/02/13/3025683/26372/en/Ormat-Technologies-Awarded-Tolling-Agreements-for-Two-Energy-Storage-Facilities-in-Israel.html,GlobeNewswire Inc.,positive,0.9423847794532776,0.9423847794532776,0.0464440509676933,0.0111712301149964,0.9312135493382812,0.18858063989318907,0.5942903199465945
1,1,02-10-2025,"Ormat Commences Commercial Operation of 35 MW Ijen Geothermal Facility in Indonesia, Delivering Low Carbon Geothermal Power",https://www.globenewswire.com/news-release/2025/02/10/3023470/26372/en/Ormat-Commences-Commercial-Operation-of-35-MW-Ijen-Geothermal-Facility-in-Indonesia-Delivering-Low-Carbon-Geothermal-Power.html,GlobeNewswire Inc.,neutral,0.6099004745483398,0.3804224133491516,0.6099004745483398,0.0096771121025085,0.3707453012466431,0.18858063989318907,0.5942903199465945
2,2,02-07-2025,"Geothermal Power Market Report 2025-2033, with Profiles of Key Players ABB, Ansaldo Energia, Calpine, Enel, First Gen, Fuji Electric, Halliburton, Ormat Technologies, Toshiba, Yokogawa Electric & More",https://www.globenewswire.com/news-release/2025/02/07/3022615/28124/en/Geothermal-Power-Market-Report-2025-2033-with-Profiles-of-Key-Players-ABB-Ansaldo-Energia-Calpine-Enel-First-Gen-Fuji-Electric-Halliburton-Ormat-Technologies-Toshiba-Yokogawa-Elect.html,GlobeNewswire Inc.,neutral,0.9123575091362,0.076631560921669,0.9123575091362,0.0110109047964215,0.0656206561252475,0.18858063989318907,0.5942903199465945
3,3,12-30-2024,CORRECTION -- Ormat Technologies Inc.,https://www.globenewswire.com/news-release/2024/12/30/3002774/26372/en/CORRECTION-Ormat-Technologies-Inc.html,GlobeNewswire Inc.,neutral,0.921200692653656,0.0321785360574722,0.921200692653656,0.0466207861900329,-0.014442250132560695,0.18858063989318907,0.5942903199465945
4,4,12-12-2024,Ormat Announces Pricing of Public Offering of Common Stock on Behalf of Stockholder Orix Corporation,https://www.benzinga.com/pressreleases/24/12/g42452849/ormat-announces-pricing-of-public-offering-of-common-stock-on-behalf-of-stockholder-orix-corporati,Benzinga,neutral,0.9413881301879884,0.0442738495767116,0.9413881301879884,0.0143380565568804,0.0299357930198312,0.18858063989318907,0.5942903199465945
5,5,12-12-2024,Ormat Announces Pricing of Public Offering of Common Stock on Behalf of Stockholder Orix Corporation,https://www.globenewswire.com/news-release/2024/12/12/2995864/26372/en/Ormat-Announces-Pricing-of-Public-Offering-of-Common-Stock-on-Behalf-of-Stockholder-Orix-Corporation.html,GlobeNewswire Inc.,neutral,0.9413881301879884,0.0442738495767116,0.9413881301879884,0.0143380565568804,0.0299357930198312,0.18858063989318907,0.5942903199465945
6,6,10-31-2024,Ormat Releases 2023 Sustainability Report,https://www.globenewswire.com/news-release/2024/10/31/2973074/26372/en/Ormat-Releases-2023-Sustainability-Report.html,GlobeNewswire Inc.,neutral,0.9389984011650084,0.0398456342518329,0.9389984011650084,0.0211559124290943,0.0186897218227386,0.18858063989318907,0.5942903199465945
7,7,07-08-2024,"Ormat Technologies, Inc. to Host Conference Call Announcing Second Quarter 2024 Financial Results - GlobeNewswire",https://www.globenewswire.com/news-release/2024/07/08/2909595/26372/en/Ormat-Technologies-Inc-to-Host-Conference-Call-Announcing-Second-Quarter-2024-Financial-Results.html,GlobeNewswire Inc.,neutral,0.9339084029197692,0.0493162386119365,0.9339084029197692,0.0167753733694553,0.032540865242481204,0.18858063989318907,0.5942903199465945
8,8,06-21-2024,"CP Orange : Information sur les opérations effectuées dans le cadre d’un programme de rachat d’actions, hors contrat de liquidité",https://www.globenewswire.com/news-release/2024/06/21/2902478/0/fr/CP-Orange-Information-sur-les-op%C3%A9rations-effectu%C3%A9es-dans-le-cadre-d-un-programme-de-rachat-d-actions-hors-contrat-de-liquidit%C3%A9.html,GlobeNewswire Inc.,neutral,0.8552554249763489,0.1276011168956756,0.8552554249763489,0.0171434618532657,0.1104576550424099,0.18858063989318907,0.5942903199465945
9,9,06-21-2024,PR Orange: Transactions carried out as part of a share buyback program and outside of a liquidity contract,https://www.globenewswire.com/news-release/2024/06/21/2902478/0/en/PR-Orange-Transactions-carried-out-as-part-of-a-share-buyback-program-and-outside-of-a-liquidity-contract.html,GlobeNewswire Inc.,neutral,0.9492773413658142,0.0296764690428972,0.9492773413658142,0.0210462305694818,0.008630238473415399,0.18858063989318907,0.5942903199465945
10,10,06-16-2024,Wall Street Breakfast: The Week Ahead,https://seekingalpha.com/article/4699470-wall-street-breakfast-week-ahead,Seeking Alpha,neutral,0.9028446078300476,0.0414721593260765,0.9028446078300476,0.0556833036243915,-0.014211144298315,0.18858063989318907,0.5942903199465945
11,11,06-11-2024,"Total number of shares and voting rights at May 31, 2024",https://www.globenewswire.com/news-release/2024/06/11/2897065/0/en/Total-number-of-shares-and-voting-rights-at-May-31-2024.html,GlobeNewswire Inc.,neutral,0.9486004114151,0.0257905609905719,0.9486004114151,0.0256089847534894,0.00018157623708249873,0.18858063989318907,0.5942903199465945
