,Unnamed: 0.1,Unnamed: 0,timestamp,title,url,source,sentiment,score,prob_positive,prob_neutral,prob_negative,net_sentiment,average_sentiment,sentiment_score_ranking
0,0,0,02-07-2025,Thin Film Material Market Projected to Reach USD 19.04 Billion by 2032 | Growing Demand for Electronic Devices and Solar Panels Fuel Market Growth,https://www.globenewswire.com/news-release/2025/02/07/3022851/0/en/Thin-Film-Material-Market-Projected-to-Reach-USD-19-04-Billion-by-2032-Growing-Demand-for-Electronic-Devices-and-Solar-Panels-Fuel-Market-Growth.html,GlobeNewswire Inc.,positive,0.933989942073822,0.933989942073822,0.0549148358404636,0.0110953235998749,0.9228946184739472,0.2634388491977006,0.6317194245988503
1,1,1,02-03-2025,Solar Energy Systems Market Size to Worth USD 590.8 Billion by 2033 | Straits Research,https://www.globenewswire.com/news-release/2025/02/03/3019353/0/en/Solar-Energy-Systems-Market-Size-to-Worth-USD-590-8-Billion-by-2033-Straits-Research.html,GlobeNewswire Inc.,neutral,0.7556759715080261,0.2369989305734634,0.7556759715080261,0.0073250518180429,0.2296738787554205,0.2634388491977006,0.6317194245988503
2,2,2,02-01-2025,"Are These Renewables Stocks in Trouble, or Is This an Opportunity to Buy the Dip?",https://www.fool.com/investing/2025/02/01/are-solar-stocks-in-trouble-or-is-this-a-buy-the-d/?source=iedfolrf0000001,The Motley Fool,neutral,0.7122116088867188,0.0595510639250278,0.7122116088867188,0.2282373458147049,-0.1686862818896771,0.2634388491977006,0.6317194245988503
3,3,3,10-09-2024,"2 High-Risk, High-Reward Stocks I'd Buy Right Now",https://www.fool.com/investing/2024/10/09/2-high-risk-high-reward-stocks-id-buy-right-now/?source=iedfolrf0000001,The Motley Fool,neutral,0.9224773645401,0.0617522336542606,0.9224773645401,0.0157703515142202,0.0459818821400404,0.2634388491977006,0.6317194245988503
4,4,4,09-27-2024,Top 3 Renewable Energy Stocks to Invest in,https://www.investing.com/analysis/top-3-renewable-energy-stocks-to-invest-in-200652351,Investing.com,neutral,0.7330042719841003,0.260057270526886,0.7330042719841003,0.0069383862428367,0.2531188842840493,0.2634388491977006,0.6317194245988503
5,5,5,09-11-2024,Solar Shares Climb As Harris Gains Momentum Post-Debate Against Trump: 7 Top Gainers In Clean Energy,https://www.benzinga.com/markets/equities/24/09/40817317/solar-shares-climb-as-harris-gains-momentum-post-debate-against-trump-7-top-gainers-in-clean-ene,Benzinga,positive,0.7882723808288574,0.7882723808288574,0.1338694840669632,0.0778581425547599,0.7104142382740976,0.2634388491977006,0.6317194245988503
6,6,6,09-07-2024,Bargain Hunting: 2 Top Stocks to Buy Before 2025,https://www.fool.com/investing/2024/09/07/bargain-hunting-2-top-stocks-to-buy-before-2025/?source=iedfolrf0000001,The Motley Fool,neutral,0.9173318147659302,0.0632825568318367,0.9173318147659302,0.0193855706602334,0.0438969861716033,0.2634388491977006,0.6317194245988503
7,7,7,09-04-2024,Newsweek and Statista Announce 2nd Annual “World’s Most Trustworthy Companies” Ranking,https://www.globenewswire.com/news-release/2024/09/04/2940748/0/en/Newsweek-and-Statista-Announce-2nd-Annual-World-s-Most-Trustworthy-Companies-Ranking.html,GlobeNewswire Inc.,neutral,0.8450047373771667,0.1329333782196045,0.8450047373771667,0.0220619030296802,0.1108714751899243,0.2634388491977006,0.6317194245988503
8,8,8,08-23-2024,Why Canadian Solar Stock Was Sliding This Week,https://www.fool.com/investing/2024/08/23/why-canadian-solar-stock-was-sliding-this-week/?source=iedfolrf0000001,The Motley Fool,negative,0.947616159915924,0.0123779634013772,0.0400058478116989,0.947616159915924,-0.9352381965145468,0.2634388491977006,0.6317194245988503
9,9,9,08-19-2024,"Solar Energy Systems Market Size to Increase USD 1,146.25 Bn By 2034",https://www.globenewswire.com/news-release/2024/08/19/2932250/0/en/Solar-Energy-Systems-Market-Size-to-Increase-USD-1-146-25-Bn-By-2034.html,GlobeNewswire Inc.,positive,0.9400025606155396,0.9400025606155396,0.0469289235770702,0.0130685456097126,0.926934015005827,0.2634388491977006,0.6317194245988503
10,10,10,07-24-2024,Should You Buy First Solar (FSLR) Ahead of Q2 Earnings? - Zacks Investment Research,https://www.zacks.com/stock/news/2307743/should-you-buy-first-solar-fslr-ahead-of-q2-earnings,Zacks Investment Research,neutral,0.9265868067741394,0.0599931664764881,0.9265868067741394,0.0134200435131788,0.0465731229633093,0.2634388491977006,0.6317194245988503
11,11,11,07-15-2024,Bear OF The Day: Canadian Solar (CSIQ) - Zacks Investment Research,https://www.zacks.com/commentary/2301161/bear-of-the-day-canadian-solar-csiq,Zacks Investment Research,neutral,0.9114227294921876,0.0740013793110847,0.9114227294921876,0.0145758669823408,0.05942551232874391,0.2634388491977006,0.6317194245988503
12,12,12,07-11-2024,First Solar (FSLR) Rises 33% Year to Date: Should You Buy Now? - Zacks Investment Research,https://www.zacks.com/stock/news/2300069/first-solar-fslr-rises-33-year-to-date-should-you-buy-now,Zacks Investment Research,positive,0.8923277258872986,0.8923277258872986,0.0956590250134468,0.0120132453739643,0.8803144805133343,0.2634388491977006,0.6317194245988503
13,13,13,07-10-2024,Canadian Solar (CSIQ) to Supply 498 MWh Battery Storage in Texas - Zacks Investment Research,https://www.zacks.com/stock/news/2299131/canadian-solar-csiq-to-supply-498-mwh-battery-storage-in-texas,Zacks Investment Research,neutral,0.6055178642272949,0.3863801956176758,0.6055178642272949,0.0081019820645451,0.3782782135531307,0.2634388491977006,0.6317194245988503
14,14,14,07-05-2024,Global EV Solar Modules Market Size To Worth USD 2591.6 Million By 2033 l CAGR Of 19.40% - GlobeNewswire,https://www.globenewswire.com/news-release/2024/07/05/2909095/0/en/Global-EV-Solar-Modules-Market-Size-To-Worth-USD-2591-6-Million-By-2033-l-CAGR-Of-19-40.html,GlobeNewswire Inc.,neutral,0.6616607904434204,0.330441951751709,0.6616607904434204,0.00789725035429,0.322544701397419,0.2634388491977006,0.6317194245988503
15,15,15,07-02-2024,Enphase (ENPH) Unveils Solargraf in Netherlands: To Hold or Fold?,https://www.zacks.com/stock/news/2296126/enphase-enph-unveils-solargraf-in-netherlands-to-hold-or-fold,Zacks Investment Research,neutral,0.9333892464637756,0.052236258983612,0.9333892464637756,0.0143744712695479,0.0378617877140641,0.2634388491977006,0.6317194245988503
16,16,16,07-01-2024,Canadian Solar: High-Risk Reward Investment,https://seekingalpha.com/article/4701774-canadian-solar-stock-high-risk-reward-investment,Seeking Alpha,neutral,0.769551157951355,0.2209571897983551,0.769551157951355,0.0094916792586445,0.2114655105397106,0.2634388491977006,0.6317194245988503
17,17,17,06-21-2024,SolarEdge (SEDG) Launches Inverter & Battery Solution in Europe,https://www.zacks.com/stock/news/2291559/solaredge-sedg-launches-inverter-battery-solution-in-europe,Zacks Investment Research,neutral,0.7694740891456604,0.2232580333948135,0.7694740891456604,0.0072679268196225,0.21599010657519102,0.2634388491977006,0.6317194245988503
18,18,18,06-12-2024,Analyst Expectations For Canadian Solar's Future,https://www.benzinga.com/insights/analyst-ratings/24/06/39294000/analyst-expectations-for-canadian-solars-future,Benzinga,positive,0.8475772142410278,0.8475772142410278,0.1419636458158493,0.010459161363542,0.8371180528774859,0.2634388491977006,0.6317194245988503
19,19,19,06-07-2024,2 Top Stocks to Buy on the Dip Before They Skyrocket,https://www.fool.com/investing/2024/06/07/2-top-stocks-to-buy-on-the-dip-before-they-skyrock/,The Motley Fool,neutral,0.798029363155365,0.1706572920083999,0.798029363155365,0.0313132964074611,0.1393439956009388,0.2634388491977006,0.6317194245988503
