timestamp,title,url,source,sentiment,score,prob_positive,prob_neutral,prob_negative,net_sentiment,average_sentiment,sentiment_score_ranking
02-24-2025,Sunshine Act Meetings,https://www.federalregister.gov/documents/2025/02/24/2025-03041/sunshine-act-meetings,Nuclear Regulatory Commission,neutral,0.9349282383918762,0.0268865954130888,0.9349282383918762,0.03818516805768013,-0.011298572644591331,-0.015778340907259422,0.4921108295463703
02-20-2025,Establishing the National Energy Dominance Council,https://www.federalregister.gov/documents/2025/02/20/2025-02928/establishing-the-national-energy-dominance-council,Executive Office of the President,neutral,0.9230613708496094,0.0590037927031517,0.9230613708496094,0.017934832721948624,0.04106895998120308,-0.015778340907259422,0.4921108295463703
02-20-2025,Department of Energy; Idaho Spent Fuel Facility; Termination of License,https://www.federalregister.gov/documents/2025/02/20/2025-02842/department-of-energy-idaho-spent-fuel-facility-termination-of-license,Nuclear Regulatory Commission,negative,0.6059709787368774,0.019547205418348312,0.37448179721832275,0.6059709787368774,-0.5864237733185291,-0.015778340907259422,0.4921108295463703
02-20-2025,"Northern States Power Company, a Minnesota Corporation; Monticello Nuclear Generating Plant, Unit 1; License Amendment Application",https://www.federalregister.gov/documents/2025/02/20/2025-02834/northern-states-power-company-a-minnesota-corporation-monticello-nuclear-generating-plant-unit-1,Nuclear Regulatory Commission,neutral,0.9420283436775208,0.04018068313598633,0.9420283436775208,0.017790939658880234,0.022389743477106094,-0.015778340907259422,0.4921108295463703
02-19-2025,Sunshine Act Meetings,https://www.federalregister.gov/documents/2025/02/19/2025-02839/sunshine-act-meetings,Energy Department; Federal Energy Regulatory Commission,neutral,0.9349282383918762,0.0268865954130888,0.9349282383918762,0.03818516805768013,-0.011298572644591331,-0.015778340907259422,0.4921108295463703
02-19-2025,"Florida Power and Light Company; Turkey Point Nuclear Generating, Unit No. 4; License Amendment Application",https://www.federalregister.gov/documents/2025/02/19/2025-02801/florida-power-and-light-company-turkey-point-nuclear-generating-unit-no-4-license-amendment,Nuclear Regulatory Commission,neutral,0.9405572414398193,0.03385498747229576,0.9405572414398193,0.025587735697627068,0.008267251774668694,-0.015778340907259422,0.4921108295463703
02-19-2025,Fee Schedules; Fee Recovery for Fiscal Year 2025,https://www.federalregister.gov/documents/2025/02/19/2025-02779/fee-schedules-fee-recovery-for-fiscal-year-2025,Nuclear Regulatory Commission,neutral,0.8039882779121399,0.05152512341737747,0.8039882779121399,0.14448656141757965,-0.09296143800020218,-0.015778340907259422,0.4921108295463703
02-18-2025,NUREG: Report on Waste Burial Charges: Changes in Decommissioning Waste Disposal Costs at Low-Level Waste Burial Facilities,https://www.federalregister.gov/documents/2025/02/18/2025-02701/nureg-report-on-waste-burial-charges-changes-in-decommissioning-waste-disposal-costs-at-low-level,Nuclear Regulatory Commission,neutral,0.9035190343856812,0.06917975842952728,0.9035190343856812,0.027301128953695297,0.041878629475831985,-0.015778340907259422,0.4921108295463703
02-18-2025,Monthly Notice; Applications and Amendments to Facility Operating Licenses and Combined Licenses Involving No Significant Hazards Considerations,https://www.federalregister.gov/documents/2025/02/18/2025-02623/monthly-notice-applications-and-amendments-to-facility-operating-licenses-and-combined-licenses,Nuclear Regulatory Commission,neutral,0.943789005279541,0.02910890430212021,0.943789005279541,0.027102110907435417,0.0020067933946847916,-0.015778340907259422,0.4921108295463703
02-14-2025,Sunshine Act Meetings,https://www.federalregister.gov/documents/2025/02/14/2025-02744/sunshine-act-meetings,Nuclear Regulatory Commission,neutral,0.9349282383918762,0.0268865954130888,0.9349282383918762,0.03818516805768013,-0.011298572644591331,-0.015778340907259422,0.4921108295463703
