timestamp,title,url,source,sentiment,score,prob_positive,prob_neutral,prob_negative,net_sentiment,average_sentiment,sentiment_score_ranking
02-24-2025,"Cibola Renewables, LLC; Notice of Preliminary Determination of a Qualifying Conduit Hydropower Facility and Soliciting Comments and Motions To Intervene",https://www.federalregister.gov/documents/2025/02/24/2025-03008/cibola-renewables-llc-notice-of-preliminary-determination-of-a-qualifying-conduit-hydropower,Energy Department; Federal Energy Regulatory Commission,neutral,0.9407367706298828,0.04305967316031456,0.9407367706298828,0.016203537583351135,0.026856135576963425,-0.008481177989216078,0.49575941100539195
02-20-2025,Energy Conservation Program: Energy Conservation Standards for Consumer Gas-Fired Instantaneous Water Heaters,https://www.federalregister.gov/documents/2025/02/20/2025-02852/energy-conservation-program-energy-conservation-standards-for-consumer-gas-fired-instantaneous-water,Energy Department,neutral,0.9083779454231262,0.07940051704645157,0.9083779454231262,0.012221497483551502,0.06717901956290007,-0.008481177989216078,0.49575941100539195
02-20-2025,Energy Conservation Program: Energy Conservation Standards for Walk-In Coolers and Walk-In Freezers,https://www.federalregister.gov/documents/2025/02/20/2025-02851/energy-conservation-program-energy-conservation-standards-for-walk-in-coolers-and-walk-in-freezers,Energy Department,neutral,0.9031294584274292,0.08497244119644165,0.9031294584274292,0.011898030526936054,0.0730744106695056,-0.008481177989216078,0.49575941100539195
02-12-2025,Renewable Energy and Energy Efficiency Advisory Committee,https://www.federalregister.gov/documents/2025/02/12/2025-02534/renewable-energy-and-energy-efficiency-advisory-committee,Commerce Department; International Trade Administration,neutral,0.9338598251342773,0.041315220296382904,0.9338598251342773,0.02482493780553341,0.016490282490849495,-0.008481177989216078,0.49575941100539195
02-12-2025,Combined Notice of Filings #1,https://www.federalregister.gov/documents/2025/02/12/2025-02531/combined-notice-of-filings-1,Energy Department; Federal Energy Regulatory Commission,neutral,0.9035153388977051,0.018617969006299973,0.9035153388977051,0.07786670327186584,-0.05924873426556587,-0.008481177989216078,0.49575941100539195
02-11-2025,Combined Notice of Filings #1,https://www.federalregister.gov/documents/2025/02/11/2025-02451/combined-notice-of-filings-1,Energy Department; Federal Energy Regulatory Commission,neutral,0.9035153388977051,0.018617969006299973,0.9035153388977051,0.07786670327186584,-0.05924873426556587,-0.008481177989216078,0.49575941100539195
02-11-2025,Utility Scale Wind Towers From Spain: Notice of Court Decision Not in Harmony With the Final Determination of Less-Than-Fair-Value Investigation; Notice of Amended Final Determination; and Notice of Amended Antidumping Duty Order,https://www.federalregister.gov/documents/2025/02/11/2025-02448/utility-scale-wind-towers-from-spain-notice-of-court-decision-not-in-harmony-with-the-final,Commerce Department; International Trade Administration,neutral,0.8910015821456909,0.023256024345755577,0.8910015821456909,0.08574241399765015,-0.06248638965189457,-0.008481177989216078,0.49575941100539195
02-11-2025,Combined Notice of Filings #2,https://www.federalregister.gov/documents/2025/02/11/2025-02439/combined-notice-of-filings-2,Energy Department; Federal Energy Regulatory Commission,neutral,0.9062578082084656,0.016636528074741364,0.9062578082084656,0.07710562646389008,-0.06046909838914871,-0.008481177989216078,0.49575941100539195
02-11-2025,Combined Notice of Filings #1,https://www.federalregister.gov/documents/2025/02/11/2025-02437/combined-notice-of-filings-1,Energy Department; Federal Energy Regulatory Commission,neutral,0.9035153388977051,0.018617969006299973,0.9035153388977051,0.07786670327186584,-0.05924873426556587,-0.008481177989216078,0.49575941100539195
02-11-2025,"Parker & Nelson Holdings, LLC, 3Phase Hydro, LLC; Notice of Transfer of Exemption",https://www.federalregister.gov/documents/2025/02/11/2025-02426/parker-and-nelson-holdings-llc-3phase-hydro-llc-notice-of-transfer-of-exemption,Energy Department; Federal Energy Regulatory Commission,neutral,0.9460948705673218,0.024261638522148132,0.9460948705673218,0.02964351512491703,-0.005381876602768898,-0.008481177989216078,0.49575941100539195
02-07-2025,Combined Notice of Filings #1,https://www.federalregister.gov/documents/2025/02/07/2025-02371/combined-notice-of-filings-1,Energy Department; Federal Energy Regulatory Commission,neutral,0.9035153388977051,0.018617969006299973,0.9035153388977051,0.07786670327186584,-0.05924873426556587,-0.008481177989216078,0.49575941100539195
02-07-2025,Combined Notice of Filings #1,https://www.federalregister.gov/documents/2025/02/07/2025-02322/combined-notice-of-filings-1,Energy Department; Federal Energy Regulatory Commission,neutral,0.9035153388977051,0.018617969006299973,0.9035153388977051,0.07786670327186584,-0.05924873426556587,-0.008481177989216078,0.49575941100539195
02-05-2025,Combined Notice of Filings #1,https://www.federalregister.gov/documents/2025/02/05/2025-02241/combined-notice-of-filings-1,Energy Department; Federal Energy Regulatory Commission,neutral,0.9035153388977051,0.018617969006299973,0.9035153388977051,0.07786670327186584,-0.05924873426556587,-0.008481177989216078,0.49575941100539195
02-05-2025,Energy Conservation Program: Test Procedures for Residential and Commercial Clothes Washers and Consumer Clothes Dryers,https://www.federalregister.gov/documents/2025/02/05/2025-02237/energy-conservation-program-test-procedures-for-residential-and-commercial-clothes-washers-and,Energy Department,neutral,0.9233576059341431,0.06281373649835587,0.9233576059341431,0.01382859330624342,0.048985143192112446,-0.008481177989216078,0.49575941100539195
02-05-2025,Energy Conservation Program: Test Procedure for General Service Lamps,https://www.federalregister.gov/documents/2025/02/05/2025-02235/energy-conservation-program-test-procedure-for-general-service-lamps,Energy Department,neutral,0.9464391469955444,0.03812344744801521,0.9464391469955444,0.015437445603311062,0.02268600184470415,-0.008481177989216078,0.49575941100539195
02-05-2025,Energy Conservation Program: Test Procedures for Central Air Conditioners and Heat Pumps,https://www.federalregister.gov/documents/2025/02/05/2025-02234/energy-conservation-program-test-procedures-for-central-air-conditioners-and-heat-pumps,Energy Department,neutral,0.9273255467414856,0.0602085180580616,0.9273255467414856,0.012465967796742916,0.047742550261318684,-0.008481177989216078,0.49575941100539195
02-05-2025,"Brookfield White Pine Hydro LLC; Notice of Application Accepted for Filing, Scoping Meetings, and Environmental Site Review; Soliciting Motions To Intervene and Protests; and Soliciting Scoping Comments",https://www.federalregister.gov/documents/2025/02/05/2025-02225/brookfield-white-pine-hydro-llc-notice-of-application-accepted-for-filing-scoping-meetings-and,Energy Department; Federal Energy Regulatory Commission,neutral,0.9182046055793762,0.024574993178248405,0.9182046055793762,0.05722036585211754,-0.03264537267386913,-0.008481177989216078,0.49575941100539195
01-31-2025,Notice of Availability of the Environmental Assessment for the Proposed Rover Pipeline LLC Rover-Sunny Farms Receipt and Delivery Meter Station Project,https://www.federalregister.gov/documents/2025/01/31/2025-01984/notice-of-availability-of-the-environmental-assessment-for-the-proposed-rover-pipeline-llc,Energy Department; Federal Energy Regulatory Commission,neutral,0.9366545677185059,0.04877776280045509,0.9366545677185059,0.014567690901458263,0.03421007189899683,-0.008481177989216078,0.49575941100539195
01-29-2025,Renewable Energy and Energy Efficiency Advisory Committee,https://www.federalregister.gov/documents/2025/01/29/2025-01846/renewable-energy-and-energy-efficiency-advisory-committee,Commerce Department; International Trade Administration,neutral,0.9338598251342773,0.041315220296382904,0.9338598251342773,0.02482493780553341,0.016490282490849495,-0.008481177989216078,0.49575941100539195
01-27-2025,Initiation of Antidumping and Countervailing Duty Administrative Reviews,https://www.federalregister.gov/documents/2025/01/27/2025-01751/initiation-of-antidumping-and-countervailing-duty-administrative-reviews,Commerce Department; International Trade Administration,neutral,0.9411410689353943,0.027842558920383453,0.9411410689353943,0.031016364693641663,-0.0031738057732582092,-0.008481177989216078,0.49575941100539195
01-27-2025,"Lyonsdale Associates, LLC; Notice Soliciting Scoping Comments",https://www.federalregister.gov/documents/2025/01/27/2025-01738/lyonsdale-associates-llc-notice-soliciting-scoping-comments,Energy Department; Federal Energy Regulatory Commission,neutral,0.9407932162284851,0.02351853810250759,0.9407932162284851,0.03568822517991066,-0.012169687077403069,-0.008481177989216078,0.49575941100539195
