timestamp,title,url,source
02-19-2025,These Were the 5 Top-Performing Stocks in the S&P 500 in January 2025,https://www.fool.com/investing/2025/02/19/top-performing-stocks-in-sp-500-january-2025/?source=iedfolrf0000001,The Motley Fool
02-19-2025,Worried That the S&P 500 Leans Too Much on Big Tech? This ETF Is a Better Buy.,https://www.fool.com/investing/2025/02/19/worried-that-the-sp-500-leans-too-much-on-big-tech/?source=iedfolrf0000001,The Motley Fool
02-11-2025,1 No-Brainer Artificial Intelligence (AI) ETF to Buy With $40 During the S&P 500 Bull Market,https://www.fool.com/investing/2025/02/11/1-no-brainer-ai-etf-buy-40-during-the-sp-500-bull/?source=iedfolrf0000001,The Motley Fool
02-02-2025,"NVIDIA, Teva Pharmaceutical And UPS Are Among Top Large Cap Losers Last Week (Jan 27-Jan 31): Are The Others In Your Portfolio?",https://www.benzinga.com/news/large-cap/25/02/43423086/nvidia-teva-pharmaceutical-and-ups-are-among-top-large-cap-losers-last-week-jan-27-jan-31-are-the-,Benzinga
01-31-2025,Why Constellation Energy Stock Was Sliding This Week,https://www.fool.com/investing/2025/01/31/why-constellation-energy-stock-was-sliding-today/?source=iedfolrf0000001,The Motley Fool
01-31-2025,Is the Nuclear Energy Sell-Off a Buying Opportunity?,https://www.investing.com/analysis/is-the-nuclear-energy-selloff-a-buying-opportunity-200656832,Investing.com
01-27-2025,"7 AI Infrastructure Stocks Plunge Over 20%, Outpace Semiconductor Rout As DeepSeek Upends Investment Landscape",https://www.benzinga.com/analyst-ratings/analyst-color/25/01/43254923/7-ai-infrastructure-stocks-plunge-over-20-outpace-semiconductor-rout-as-deepseek-up,Benzinga
01-23-2025,A Once-in-a-Decade Investment Opportunity: 1 Brilliant Vanguard Index Fund to Buy in 2025,https://www.fool.com/investing/2025/01/23/once-in-decade-opportunity-1-index-fund-buy-2025/?source=iedfolrf0000001,The Motley Fool
01-12-2025,"Walgreens Boots Alliance, Aurora Innovation And Delta Air Lines Are Among Top Large Cap Gainers Last Week (Jan 6-10): Are The Others In Your Portfolio?",https://www.benzinga.com/news/large-cap/25/01/42934713/walgreens-boots-alliance-aurora-innovation-and-delta-air-lines-are-among-top-large-cap-gainers-las,Benzinga
01-11-2025,Here's How Shares of Utility Company Constellation Energy Defied the Odds to Soar 91% Last Year,https://www.fool.com/investing/2025/01/10/heres-how-shares-of-utility-company-constellation/?source=iedfolrf0000001,The Motley Fool
01-10-2025,"Deal Dispatch: TD Bank To Sell Charles Schwab Stake? Eyenovia, Smart Share Hit Auction Block",https://www.benzinga.com/ma/25/01/42921113/deal-dispatch-td-bank-charles-schwab-eyenovia-smart-share-hit-auction-block,Benzinga
01-10-2025,Why Are Constellation Energy Shares Surging On Friday?,https://www.benzinga.com/ma/25/01/42916941/why-constellation-energy-shares-are-surging-on-friday,Benzinga
01-10-2025,Here's Why Vistra Was a Top Performer in the S&P 500 in 2024,https://www.fool.com/investing/2025/01/10/heres-why-vistra-was-a-top-performer-in-the-sp-500/?source=iedfolrf0000001,The Motley Fool
12-29-2024,Want to Cash In on the AI Boom in 2025? Check Out This Electrifying ETF.,https://www.fool.com/investing/2024/12/29/want-to-cash-in-on-the-ai-boom-in-2025-check-out-t/?source=iedfolrf0000001,The Motley Fool
12-06-2024,Artificial Intelligence (AI) Companies Are Going Nuclear: Here Are 3 Energy Stocks You Should Know,https://www.fool.com/investing/2024/12/06/artificial-intelligence-ai-nuclear-energy-stock/?source=iedfolrf0000001,The Motley Fool
12-04-2024,Billionaire Philippe Laffont Just Bought 2.8 Million Shares of This Unstoppable Nuclear Power Stock,https://www.fool.com/investing/2024/12/04/billionaire-philippe-laffont-bought-28-million/?source=iedfolrf0000001,The Motley Fool
