timestamp,title,url,source
01-21-2025,"Trump's First Day Sends Gold Miners, Defense Stocks Soaring, Solar Sliding",https://www.benzinga.com/25/01/43109461/gold-miners-defense-stocks-shine-while-solar-tanks-following-trumps-day-1-actions,Benzinga
11-07-2024,"Why SolarEdge Stock Dropped, Then Popped Today, and Why Sunnova and Daqo New Energy Are Moving, Too",https://www.fool.com/investing/2024/11/07/solaredge-stock-dropped-sunnova-and-daqo-popped/?source=iedfolrf0000001,The Motley Fool
09-02-2024,Polysilicon Business Research Report 2024: Rising Demand for Solar Energy and Photovoltaics Bring Brighter days Ahead - Global Market Forecast to 2030,https://www.globenewswire.com/news-release/2024/09/02/2939144/28124/en/Polysilicon-Business-Research-Report-2024-Rising-Demand-for-Solar-Energy-and-Photovoltaics-Bring-Brighter-days-Ahead-Global-Market-Forecast-to-2030.html,GlobeNewswire Inc.
05-07-2024,Rare Stock Picks In April 2024 - From 28 Discerning Analysts,https://seekingalpha.com/article/4689798-rare-stock-picks-in-april-2024-from-28-discerning-analysts,Seeking Alpha
04-29-2024,Is American Vanguard (AVD) a Great Value Stock Right Now?,https://www.zacks.com/stock/news/2264076/is-american-vanguard-avd-a-great-value-stock-right-now,Zacks Investment Research
04-29-2024,Daqo New Energy (DQ) Misses Q1 Earnings and Revenue Estimates,https://www.zacks.com/stock/news/2263797/daqo-new-energy-dq-misses-q1-earnings-and-revenue-estimates,Zacks Investment Research
04-26-2024,Daqo New Energy (DQ) to Post Q1 Earnings: What's in Store?,https://www.zacks.com/stock/news/2263168/daqo-new-energy-dq-to-post-q1-earnings-whats-in-store,Zacks Investment Research
04-22-2024,Daqo New Energy (DQ) Advances But Underperforms Market: Key Facts,https://www.zacks.com/stock/news/2259696/daqo-new-energy-dq-advances-but-underperforms-market-key-facts,Zacks Investment Research
04-11-2024,Are Investors Undervaluing DAQO New Energy (DQ) Right Now?,https://www.zacks.com/stock/news/2253927/are-investors-undervaluing-daqo-new-energy-dq-right-now,Zacks Investment Research
04-10-2024,Is American Vanguard (AVD) Stock Outpacing Its Basic Materials Peers This Year?,https://www.zacks.com/stock/news/2253302/is-american-vanguard-avd-stock-outpacing-its-basic-materials-peers-this-year,Zacks Investment Research
04-08-2024,"Zacks Industry Outlook Highlights PPG Industries, Daqo New Energy, Hawkins and American Vanguard",https://www.zacks.com/stock/news/2251978/zacks-industry-outlook-highlights-ppg-industries-daqo-new-energy-hawkins-and-american-vanguard,Zacks Investment Research
04-05-2024,4 Chemical Specialty Stocks to Gain From Demand Recovery,https://www.zacks.com/commentary/2250855/4-chemical-specialty-stocks-to-gain-from-demand-recovery,Zacks Investment Research
03-28-2024,New Strong Buy Stocks for March 28th,https://www.zacks.com/commentary/2246442/new-strong-buy-stocks-for-march-28th,Zacks Investment Research
03-28-2024,Best Value Stocks to Buy for March 28th,https://www.zacks.com/commentary/2247063/best-value-stocks-to-buy-for-march-28th,Zacks Investment Research
03-27-2024,H. B. Fuller (FUL) Beats Q1 Earnings Estimates,https://www.zacks.com/stock/news/2246950/h-b-fuller-ful-beats-q1-earnings-estimates,Zacks Investment Research
03-26-2024,How Much Upside is Left in Daqo (DQ)? Wall Street Analysts Think 28.47%,https://www.zacks.com/stock/news/2246065/how-much-upside-is-left-in-daqo-dq-wall-street-analysts-think-2847,Zacks Investment Research
03-26-2024,Is DAQO New Energy (DQ) Stock Undervalued Right Now?,https://www.zacks.com/stock/news/2245986/is-daqo-new-energy-dq-stock-undervalued-right-now,Zacks Investment Research
03-08-2024,Strength Seen in Daqo (DQ): Can Its 6.4% Jump Turn into More Strength?,https://www.zacks.com/stock/news/2237728/strength-seen-in-daqo-dq-can-its-64-jump-turn-into-more-strength,Zacks Investment Research
02-28-2024,Daqo New Energy (DQ) Q4 Earnings and Revenues Miss Estimates,https://www.zacks.com/stock/news/2232959/daqo-new-energy-dq-q4-earnings-and-revenues-miss-estimates,Zacks Investment Research
02-22-2024,"Perimeter Solutions, SA (PRM) Reports Q4 Loss, Tops Revenue Estimates",https://www.zacks.com/stock/news/2229874/perimeter-solutions-sa-prm-reports-q4-loss-tops-revenue-estimates,Zacks Investment Research
02-16-2024,Blachem (BCPC) Q4 Earnings and Revenues Miss Estimates,https://www.zacks.com/stock/news/2227559/blachem-bcpc-q4-earnings-and-revenues-miss-estimates,Zacks Investment Research
