timestamp,title,url,source
02-24-2025,"Notice of Scoping Period Requesting Comments on Environmental Issues for the Proposed Natural Gas Pipeline Company of America, LLC Gulf Coast Storage Expansion Project",https://www.federalregister.gov/documents/2025/02/24/2025-03007/notice-of-scoping-period-requesting-comments-on-environmental-issues-for-the-proposed-natural-gas,Energy Department; Federal Energy Regulatory Commission
02-24-2025,"Mountain Valley Pipeline, LLC; Notice of Application and Establishing Intervention Deadline",https://www.federalregister.gov/documents/2025/02/24/2025-03006/mountain-valley-pipeline-llc-notice-of-application-and-establishing-intervention-deadline,Energy Department; Federal Energy Regulatory Commission
02-24-2025,Pacific Gas and Electric Company; Notice of Reasonable Period of Time for Water Quality Certification Application,https://www.federalregister.gov/documents/2025/02/24/2025-03005/pacific-gas-and-electric-company-notice-of-reasonable-period-of-time-for-water-quality-certification,Energy Department; Federal Energy Regulatory Commission
02-24-2025,Seattle City Light; Notice of Reasonable Period of Time for Water Quality Certification Application,https://www.federalregister.gov/documents/2025/02/24/2025-02964/seattle-city-light-notice-of-reasonable-period-of-time-for-water-quality-certification-application,Energy Department; Federal Energy Regulatory Commission
02-19-2025,Fee Schedules; Fee Recovery for Fiscal Year 2025,https://www.federalregister.gov/documents/2025/02/19/2025-02779/fee-schedules-fee-recovery-for-fiscal-year-2025,Nuclear Regulatory Commission
02-18-2025,Combined Notice of Filings #1,https://www.federalregister.gov/documents/2025/02/18/2025-02716/combined-notice-of-filings-1,Energy Department; Federal Energy Regulatory Commission
02-18-2025,"Gulf South Pipeline Company, LLC; Notice of Application and Establishing Intervention Deadline",https://www.federalregister.gov/documents/2025/02/18/2025-02711/gulf-south-pipeline-company-llc-notice-of-application-and-establishing-intervention-deadline,Energy Department; Federal Energy Regulatory Commission
02-18-2025,Monthly Notice; Applications and Amendments to Facility Operating Licenses and Combined Licenses Involving No Significant Hazards Considerations,https://www.federalregister.gov/documents/2025/02/18/2025-02623/monthly-notice-applications-and-amendments-to-facility-operating-licenses-and-combined-licenses,Nuclear Regulatory Commission
02-14-2025,Ending Procurement and Forced Use of Paper Straws,https://www.federalregister.gov/documents/2025/02/14/2025-02735/ending-procurement-and-forced-use-of-paper-straws,Executive Office of the President
02-12-2025,Combined Notice of Filings #1,https://www.federalregister.gov/documents/2025/02/12/2025-02531/combined-notice-of-filings-1,Energy Department; Federal Energy Regulatory Commission
02-11-2025,Combined Notice of Filings #1,https://www.federalregister.gov/documents/2025/02/11/2025-02437/combined-notice-of-filings-1,Energy Department; Federal Energy Regulatory Commission
02-07-2025,Combined Notice of Filings #1,https://www.federalregister.gov/documents/2025/02/07/2025-02371/combined-notice-of-filings-1,Energy Department; Federal Energy Regulatory Commission
02-07-2025,Combined Notice of Filings #2,https://www.federalregister.gov/documents/2025/02/07/2025-02321/combined-notice-of-filings-2,Energy Department; Federal Energy Regulatory Commission
02-05-2025,"Ampersand Gilman Hydro, LP; Notice of Reasonable Period of Time for Water Quality Certification Application",https://www.federalregister.gov/documents/2025/02/05/2025-02227/ampersand-gilman-hydro-lp-notice-of-reasonable-period-of-time-for-water-quality-certification,Energy Department; Federal Energy Regulatory Commission
02-04-2025,Combined Notice of Filings #1,https://www.federalregister.gov/documents/2025/02/04/2025-02192/combined-notice-of-filings-1,Energy Department; Federal Energy Regulatory Commission
01-31-2025,Combined Notice of Filings #1,https://www.federalregister.gov/documents/2025/01/31/2025-02058/combined-notice-of-filings-1,Energy Department; Federal Energy Regulatory Commission
01-31-2025,"Holtec Decommissioning International, LLC and Holtec Palisades, LLC; Palisades Nuclear Plant; Draft Environmental Assessment and Draft Finding of No Significant Impact",https://www.federalregister.gov/documents/2025/01/31/2025-01997/holtec-decommissioning-international-llc-and-holtec-palisades-llc-palisades-nuclear-plant-draft,Nuclear Regulatory Commission
01-29-2025,Declaring a National Energy Emergency,https://www.federalregister.gov/documents/2025/01/29/2025-02003/declaring-a-national-energy-emergency,Executive Office of the President
01-29-2025,Unleashing American Energy,https://www.federalregister.gov/documents/2025/01/29/2025-01956/unleashing-american-energy,Executive Office of the President
01-29-2025,Natural Gas Pipeline Company of America LLC; Notice of Application and Establishing Intervention Deadline,https://www.federalregister.gov/documents/2025/01/29/2025-01868/natural-gas-pipeline-company-of-america-llc-notice-of-application-and-establishing-intervention,Energy Department; Federal Energy Regulatory Commission
01-28-2025,Initial Rescissions of Harmful Executive Orders and Actions,https://www.federalregister.gov/documents/2025/01/28/2025-01901/initial-rescissions-of-harmful-executive-orders-and-actions,Executive Office of the President
01-27-2025,Combined Notice of Filings #1,https://www.federalregister.gov/documents/2025/01/27/2025-01763/combined-notice-of-filings-1,Energy Department; Federal Energy Regulatory Commission
01-27-2025,Combined Notice of Filings #1,https://www.federalregister.gov/documents/2025/01/27/2025-01734/combined-notice-of-filings-1,Energy Department; Federal Energy Regulatory Commission
